raw_name	emitted_name	kind	api	owner	reason
WEBAUTHN_CTAP_TRANSPORT_INTERNAL	WEBAUTHN_CTAP_TRANSPORT_INTERNAL	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CTAP_TRANSPORT_FLAGS_MASK	WEBAUTHN_CTAP_TRANSPORT_FLAGS_MASK	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CREDENTIAL_EX_CURRENT_VERSION	WEBAUTHN_CREDENTIAL_EX_CURRENT_VERSION	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_EXTENSIONS_IDENTIFIER_HMAC_SECRET	WEBAUTHN_EXTENSIONS_IDENTIFIER_HMAC_SECRET	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_USER_VERIFICATION_ANY	WEBAUTHN_USER_VERIFICATION_ANY	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_USER_VERIFICATION_OPTIONAL	WEBAUTHN_USER_VERIFICATION_OPTIONAL	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_USER_VERIFICATION_OPTIONAL_WITH_CREDENTIAL_ID_LIST	WEBAUTHN_USER_VERIFICATION_OPTIONAL_WITH_CREDENTIAL_ID_LIST	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_USER_VERIFICATION_REQUIRED	WEBAUTHN_USER_VERIFICATION_REQUIRED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_EXTENSIONS_IDENTIFIER_CRED_PROTECT	WEBAUTHN_EXTENSIONS_IDENTIFIER_CRED_PROTECT	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_EXTENSIONS_IDENTIFIER_CRED_BLOB	WEBAUTHN_EXTENSIONS_IDENTIFIER_CRED_BLOB	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_EXTENSIONS_IDENTIFIER_MIN_PIN_LENGTH	WEBAUTHN_EXTENSIONS_IDENTIFIER_MIN_PIN_LENGTH	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_ATTACHMENT_ANY	WEBAUTHN_AUTHENTICATOR_ATTACHMENT_ANY	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_ATTACHMENT_PLATFORM	WEBAUTHN_AUTHENTICATOR_ATTACHMENT_PLATFORM	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_ATTACHMENT_CROSS_PLATFORM	WEBAUTHN_AUTHENTICATOR_ATTACHMENT_CROSS_PLATFORM	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_ATTACHMENT_CROSS_PLATFORM_U2F_V2	WEBAUTHN_AUTHENTICATOR_ATTACHMENT_CROSS_PLATFORM_U2F_V2	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_USER_VERIFICATION_REQUIREMENT_ANY	WEBAUTHN_USER_VERIFICATION_REQUIREMENT_ANY	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_USER_VERIFICATION_REQUIREMENT_REQUIRED	WEBAUTHN_USER_VERIFICATION_REQUIREMENT_REQUIRED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_USER_VERIFICATION_REQUIREMENT_PREFERRED	WEBAUTHN_USER_VERIFICATION_REQUIREMENT_PREFERRED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_USER_VERIFICATION_REQUIREMENT_DISCOURAGED	WEBAUTHN_USER_VERIFICATION_REQUIREMENT_DISCOURAGED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_CONVEYANCE_PREFERENCE_ANY	WEBAUTHN_ATTESTATION_CONVEYANCE_PREFERENCE_ANY	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_CONVEYANCE_PREFERENCE_NONE	WEBAUTHN_ATTESTATION_CONVEYANCE_PREFERENCE_NONE	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_CONVEYANCE_PREFERENCE_INDIRECT	WEBAUTHN_ATTESTATION_CONVEYANCE_PREFERENCE_INDIRECT	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_CONVEYANCE_PREFERENCE_DIRECT	WEBAUTHN_ATTESTATION_CONVEYANCE_PREFERENCE_DIRECT	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ENTERPRISE_ATTESTATION_NONE	WEBAUTHN_ENTERPRISE_ATTESTATION_NONE	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ENTERPRISE_ATTESTATION_VENDOR_FACILITATED	WEBAUTHN_ENTERPRISE_ATTESTATION_VENDOR_FACILITATED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ENTERPRISE_ATTESTATION_PLATFORM_MANAGED	WEBAUTHN_ENTERPRISE_ATTESTATION_PLATFORM_MANAGED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_LARGE_BLOB_SUPPORT_NONE	WEBAUTHN_LARGE_BLOB_SUPPORT_NONE	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_LARGE_BLOB_SUPPORT_REQUIRED	WEBAUTHN_LARGE_BLOB_SUPPORT_REQUIRED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_LARGE_BLOB_SUPPORT_PREFERRED	WEBAUTHN_LARGE_BLOB_SUPPORT_PREFERRED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_VERSION_1	WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_VERSION_1	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_VERSION_2	WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_VERSION_2	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_VERSION_3	WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_VERSION_3	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_VERSION_4	WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_VERSION_4	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_CURRENT_VERSION	WEBAUTHN_AUTHENTICATOR_MAKE_CREDENTIAL_OPTIONS_CURRENT_VERSION	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_OPERATION_NONE	WEBAUTHN_CRED_LARGE_BLOB_OPERATION_NONE	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_OPERATION_GET	WEBAUTHN_CRED_LARGE_BLOB_OPERATION_GET	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_OPERATION_SET	WEBAUTHN_CRED_LARGE_BLOB_OPERATION_SET	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_OPERATION_DELETE	WEBAUTHN_CRED_LARGE_BLOB_OPERATION_DELETE	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_1	WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_1	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_2	WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_2	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_3	WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_3	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_4	WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_4	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_5	WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_VERSION_5	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_CURRENT_VERSION	WEBAUTHN_AUTHENTICATOR_GET_ASSERTION_OPTIONS_CURRENT_VERSION	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_DECODE_NONE	WEBAUTHN_ATTESTATION_DECODE_NONE	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_DECODE_COMMON	WEBAUTHN_ATTESTATION_DECODE_COMMON	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_VER_TPM_2_0	WEBAUTHN_ATTESTATION_VER_TPM_2_0	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_COMMON_ATTESTATION_CURRENT_VERSION	WEBAUTHN_COMMON_ATTESTATION_CURRENT_VERSION	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_TYPE_PACKED	WEBAUTHN_ATTESTATION_TYPE_PACKED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_TYPE_U2F	WEBAUTHN_ATTESTATION_TYPE_U2F	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_TYPE_TPM	WEBAUTHN_ATTESTATION_TYPE_TPM	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ATTESTATION_TYPE_NONE	WEBAUTHN_ATTESTATION_TYPE_NONE	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CREDENTIAL_ATTESTATION_VERSION_1	WEBAUTHN_CREDENTIAL_ATTESTATION_VERSION_1	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CREDENTIAL_ATTESTATION_VERSION_2	WEBAUTHN_CREDENTIAL_ATTESTATION_VERSION_2	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CREDENTIAL_ATTESTATION_VERSION_3	WEBAUTHN_CREDENTIAL_ATTESTATION_VERSION_3	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CREDENTIAL_ATTESTATION_VERSION_4	WEBAUTHN_CREDENTIAL_ATTESTATION_VERSION_4	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CREDENTIAL_ATTESTATION_CURRENT_VERSION	WEBAUTHN_CREDENTIAL_ATTESTATION_CURRENT_VERSION	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_NONE	WEBAUTHN_CRED_LARGE_BLOB_STATUS_NONE	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_SUCCESS	WEBAUTHN_CRED_LARGE_BLOB_STATUS_SUCCESS	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_NOT_SUPPORTED	WEBAUTHN_CRED_LARGE_BLOB_STATUS_NOT_SUPPORTED	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_INVALID_DATA	WEBAUTHN_CRED_LARGE_BLOB_STATUS_INVALID_DATA	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_INVALID_PARAMETER	WEBAUTHN_CRED_LARGE_BLOB_STATUS_INVALID_PARAMETER	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_NOT_FOUND	WEBAUTHN_CRED_LARGE_BLOB_STATUS_NOT_FOUND	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_MULTIPLE_CREDENTIALS	WEBAUTHN_CRED_LARGE_BLOB_STATUS_MULTIPLE_CREDENTIALS	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_LACK_OF_SPACE	WEBAUTHN_CRED_LARGE_BLOB_STATUS_LACK_OF_SPACE	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_PLATFORM_ERROR	WEBAUTHN_CRED_LARGE_BLOB_STATUS_PLATFORM_ERROR	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_CRED_LARGE_BLOB_STATUS_AUTHENTICATOR_ERROR	WEBAUTHN_CRED_LARGE_BLOB_STATUS_AUTHENTICATOR_ERROR	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ASSERTION_VERSION_1	WEBAUTHN_ASSERTION_VERSION_1	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ASSERTION_VERSION_2	WEBAUTHN_ASSERTION_VERSION_2	constant	Networking.WindowsWebServices	-	-
WEBAUTHN_ASSERTION_CURRENT_VERSION	WEBAUTHN_ASSERTION_CURRENT_VERSION	constant	Networking.WindowsWebServices	-	-
WS_HTTP_HEADER_MAPPING_COMMA_SEPARATOR	WS_HTTP_HEADER_MAPPING_COMMA_SEPARATOR	constant	Networking.WindowsWebServices	-	-
WS_HTTP_HEADER_MAPPING_SEMICOLON_SEPARATOR	WS_HTTP_HEADER_MAPPING_SEMICOLON_SEPARATOR	constant	Networking.WindowsWebServices	-	-
WS_HTTP_HEADER_MAPPING_QUOTED_VALUE	WS_HTTP_HEADER_MAPPING_QUOTED_VALUE	constant	Networking.WindowsWebServices	-	-
WS_HTTP_RESPONSE_MAPPING_STATUS_CODE	WS_HTTP_RESPONSE_MAPPING_STATUS_CODE	constant	Networking.WindowsWebServices	-	-
WS_HTTP_RESPONSE_MAPPING_STATUS_TEXT	WS_HTTP_RESPONSE_MAPPING_STATUS_TEXT	constant	Networking.WindowsWebServices	-	-
WS_HTTP_REQUEST_MAPPING_VERB	WS_HTTP_REQUEST_MAPPING_VERB	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_DNS_HOST	WS_MATCH_URL_DNS_HOST	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_DNS_FULLY_QUALIFIED_HOST	WS_MATCH_URL_DNS_FULLY_QUALIFIED_HOST	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_NETBIOS_HOST	WS_MATCH_URL_NETBIOS_HOST	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_LOCAL_HOST	WS_MATCH_URL_LOCAL_HOST	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_HOST_ADDRESSES	WS_MATCH_URL_HOST_ADDRESSES	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_THIS_HOST	WS_MATCH_URL_THIS_HOST	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_PORT	WS_MATCH_URL_PORT	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_EXACT_PATH	WS_MATCH_URL_EXACT_PATH	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_PREFIX_PATH	WS_MATCH_URL_PREFIX_PATH	constant	Networking.WindowsWebServices	-	-
WS_MATCH_URL_NO_QUERY	WS_MATCH_URL_NO_QUERY	constant	Networking.WindowsWebServices	-	-
WS_MUST_UNDERSTAND_HEADER_ATTRIBUTE	WS_MUST_UNDERSTAND_HEADER_ATTRIBUTE	constant	Networking.WindowsWebServices	-	-
WS_RELAY_HEADER_ATTRIBUTE	WS_RELAY_HEADER_ATTRIBUTE	constant	Networking.WindowsWebServices	-	-
WS_HTTP_HEADER_AUTH_SCHEME_NONE	WS_HTTP_HEADER_AUTH_SCHEME_NONE	constant	Networking.WindowsWebServices	-	-
WS_HTTP_HEADER_AUTH_SCHEME_BASIC	WS_HTTP_HEADER_AUTH_SCHEME_BASIC	constant	Networking.WindowsWebServices	-	-
WS_HTTP_HEADER_AUTH_SCHEME_DIGEST	WS_HTTP_HEADER_AUTH_SCHEME_DIGEST	constant	Networking.WindowsWebServices	-	-
WS_HTTP_HEADER_AUTH_SCHEME_NTLM	WS_HTTP_HEADER_AUTH_SCHEME_NTLM	constant	Networking.WindowsWebServices	-	-
WS_HTTP_HEADER_AUTH_SCHEME_NEGOTIATE	WS_HTTP_HEADER_AUTH_SCHEME_NEGOTIATE	constant	Networking.WindowsWebServices	-	-
WS_HTTP_HEADER_AUTH_SCHEME_PASSPORT	WS_HTTP_HEADER_AUTH_SCHEME_PASSPORT	constant	Networking.WindowsWebServices	-	-
WS_CERT_FAILURE_CN_MISMATCH	WS_CERT_FAILURE_CN_MISMATCH	constant	Networking.WindowsWebServices	-	-
WS_CERT_FAILURE_INVALID_DATE	WS_CERT_FAILURE_INVALID_DATE	constant	Networking.WindowsWebServices	-	-
WS_CERT_FAILURE_UNTRUSTED_ROOT	WS_CERT_FAILURE_UNTRUSTED_ROOT	constant	Networking.WindowsWebServices	-	-
WS_CERT_FAILURE_WRONG_USAGE	WS_CERT_FAILURE_WRONG_USAGE	constant	Networking.WindowsWebServices	-	-
WS_CERT_FAILURE_REVOCATION_OFFLINE	WS_CERT_FAILURE_REVOCATION_OFFLINE	constant	Networking.WindowsWebServices	-	-
WS_STRUCT_ABSTRACT	WS_STRUCT_ABSTRACT	constant	Networking.WindowsWebServices	-	-
WS_STRUCT_IGNORE_TRAILING_ELEMENT_CONTENT	WS_STRUCT_IGNORE_TRAILING_ELEMENT_CONTENT	constant	Networking.WindowsWebServices	-	-
WS_STRUCT_IGNORE_UNHANDLED_ATTRIBUTES	WS_STRUCT_IGNORE_UNHANDLED_ATTRIBUTES	constant	Networking.WindowsWebServices	-	-
WS_FIELD_POINTER	WS_FIELD_POINTER	constant	Networking.WindowsWebServices	-	-
WS_FIELD_OPTIONAL	WS_FIELD_OPTIONAL	constant	Networking.WindowsWebServices	-	-
WS_FIELD_NILLABLE	WS_FIELD_NILLABLE	constant	Networking.WindowsWebServices	-	-
WS_FIELD_NILLABLE_ITEM	WS_FIELD_NILLABLE_ITEM	constant	Networking.WindowsWebServices	-	-
WS_FIELD_OTHER_NAMESPACE	WS_FIELD_OTHER_NAMESPACE	constant	Networking.WindowsWebServices	-	-
WS_SERVICE_OPERATION_MESSAGE_NILLABLE_ELEMENT	WS_SERVICE_OPERATION_MESSAGE_NILLABLE_ELEMENT	constant	Networking.WindowsWebServices	-	-
WS_URL_FLAGS_ALLOW_HOST_WILDCARDS	WS_URL_FLAGS_ALLOW_HOST_WILDCARDS	constant	Networking.WindowsWebServices	-	-
WS_URL_FLAGS_NO_PATH_COLLAPSE	WS_URL_FLAGS_NO_PATH_COLLAPSE	constant	Networking.WindowsWebServices	-	-
WS_URL_FLAGS_ZERO_TERMINATE	WS_URL_FLAGS_ZERO_TERMINATE	constant	Networking.WindowsWebServices	-	-
WINHTTP_FLAG_ASYNC	WINHTTP_FLAG_ASYNC	constant	Networking.WinHttp	-	-
WINHTTP_FLAG_SECURE_DEFAULTS	WINHTTP_FLAG_SECURE_DEFAULTS	constant	Networking.WinHttp	-	-
SECURITY_FLAG_IGNORE_UNKNOWN_CA	SECURITY_FLAG_IGNORE_UNKNOWN_CA	constant	Networking.WinHttp	-	-
SECURITY_FLAG_IGNORE_CERT_DATE_INVALID	SECURITY_FLAG_IGNORE_CERT_DATE_INVALID	constant	Networking.WinHttp	-	-
SECURITY_FLAG_IGNORE_CERT_CN_INVALID	SECURITY_FLAG_IGNORE_CERT_CN_INVALID	constant	Networking.WinHttp	-	-
SECURITY_FLAG_IGNORE_CERT_WRONG_USAGE	SECURITY_FLAG_IGNORE_CERT_WRONG_USAGE	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_AUTO_DETECT	WINHTTP_AUTOPROXY_AUTO_DETECT	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_CONFIG_URL	WINHTTP_AUTOPROXY_CONFIG_URL	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_HOST_KEEPCASE	WINHTTP_AUTOPROXY_HOST_KEEPCASE	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_HOST_LOWERCASE	WINHTTP_AUTOPROXY_HOST_LOWERCASE	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_ALLOW_AUTOCONFIG	WINHTTP_AUTOPROXY_ALLOW_AUTOCONFIG	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_ALLOW_STATIC	WINHTTP_AUTOPROXY_ALLOW_STATIC	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_ALLOW_CM	WINHTTP_AUTOPROXY_ALLOW_CM	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_RUN_INPROCESS	WINHTTP_AUTOPROXY_RUN_INPROCESS	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_RUN_OUTPROCESS_ONLY	WINHTTP_AUTOPROXY_RUN_OUTPROCESS_ONLY	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_NO_DIRECTACCESS	WINHTTP_AUTOPROXY_NO_DIRECTACCESS	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_NO_CACHE_CLIENT	WINHTTP_AUTOPROXY_NO_CACHE_CLIENT	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_NO_CACHE_SVC	WINHTTP_AUTOPROXY_NO_CACHE_SVC	constant	Networking.WinHttp	-	-
WINHTTP_AUTOPROXY_SORT_RESULTS	WINHTTP_AUTOPROXY_SORT_RESULTS	constant	Networking.WinHttp	-	-
WINHTTP_AUTO_DETECT_TYPE_DHCP	WINHTTP_AUTO_DETECT_TYPE_DHCP	constant	Networking.WinHttp	-	-
WINHTTP_AUTO_DETECT_TYPE_DNS_A	WINHTTP_AUTO_DETECT_TYPE_DNS_A	constant	Networking.WinHttp	-	-
NETWORKING_KEY_BUFSIZE	NETWORKING_KEY_BUFSIZE	constant	Networking.WinHttp	-	-
WINHTTP_PROXY_TYPE_DIRECT	WINHTTP_PROXY_TYPE_DIRECT	constant	Networking.WinHttp	-	-
WINHTTP_PROXY_TYPE_PROXY	WINHTTP_PROXY_TYPE_PROXY	constant	Networking.WinHttp	-	-
WINHTTP_PROXY_TYPE_AUTO_PROXY_URL	WINHTTP_PROXY_TYPE_AUTO_PROXY_URL	constant	Networking.WinHttp	-	-
WINHTTP_PROXY_TYPE_AUTO_DETECT	WINHTTP_PROXY_TYPE_AUTO_DETECT	constant	Networking.WinHttp	-	-
WINHTTP_REQUEST_STAT_FLAG_TCP_FAST_OPEN	WINHTTP_REQUEST_STAT_FLAG_TCP_FAST_OPEN	constant	Networking.WinHttp	-	-
WINHTTP_REQUEST_STAT_FLAG_TLS_SESSION_RESUMPTION	WINHTTP_REQUEST_STAT_FLAG_TLS_SESSION_RESUMPTION	constant	Networking.WinHttp	-	-
WINHTTP_REQUEST_STAT_FLAG_TLS_FALSE_START	WINHTTP_REQUEST_STAT_FLAG_TLS_FALSE_START	constant	Networking.WinHttp	-	-
WINHTTP_REQUEST_STAT_FLAG_PROXY_TLS_SESSION_RESUMPTION	WINHTTP_REQUEST_STAT_FLAG_PROXY_TLS_SESSION_RESUMPTION	constant	Networking.WinHttp	-	-
WINHTTP_REQUEST_STAT_FLAG_PROXY_TLS_FALSE_START	WINHTTP_REQUEST_STAT_FLAG_PROXY_TLS_FALSE_START	constant	Networking.WinHttp	-	-
WINHTTP_REQUEST_STAT_FLAG_FIRST_REQUEST	WINHTTP_REQUEST_STAT_FLAG_FIRST_REQUEST	constant	Networking.WinHttp	-	-
WINHTTP_MATCH_CONNECTION_GUID_FLAG_REQUIRE_MARKED_CONNECTION	WINHTTP_MATCH_CONNECTION_GUID_FLAG_REQUIRE_MARKED_CONNECTION	constant	Networking.WinHttp	-	-
WINHTTP_MATCH_CONNECTION_GUID_FLAGS_MASK	WINHTTP_MATCH_CONNECTION_GUID_FLAGS_MASK	constant	Networking.WinHttp	-	-
WINHTTP_RESOLVER_CACHE_CONFIG_FLAG_SOFT_LIMIT	WINHTTP_RESOLVER_CACHE_CONFIG_FLAG_SOFT_LIMIT	constant	Networking.WinHttp	-	-
WINHTTP_RESOLVER_CACHE_CONFIG_FLAG_BYPASS_CACHE	WINHTTP_RESOLVER_CACHE_CONFIG_FLAG_BYPASS_CACHE	constant	Networking.WinHttp	-	-
WINHTTP_RESOLVER_CACHE_CONFIG_FLAG_USE_DNS_TTL	WINHTTP_RESOLVER_CACHE_CONFIG_FLAG_USE_DNS_TTL	constant	Networking.WinHttp	-	-
WINHTTP_RESOLVER_CACHE_CONFIG_FLAG_CONN_USE_TTL	WINHTTP_RESOLVER_CACHE_CONFIG_FLAG_CONN_USE_TTL	constant	Networking.WinHttp	-	-
WINHTTP_TIME_FORMAT_BUFSIZE	WINHTTP_TIME_FORMAT_BUFSIZE	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_CALLBACK	WINHTTP_OPTION_CALLBACK	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_RESOLVE_TIMEOUT	WINHTTP_OPTION_RESOLVE_TIMEOUT	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_CONNECT_TIMEOUT	WINHTTP_OPTION_CONNECT_TIMEOUT	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_CONNECT_RETRIES	WINHTTP_OPTION_CONNECT_RETRIES	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_SEND_TIMEOUT	WINHTTP_OPTION_SEND_TIMEOUT	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_RECEIVE_TIMEOUT	WINHTTP_OPTION_RECEIVE_TIMEOUT	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_RECEIVE_RESPONSE_TIMEOUT	WINHTTP_OPTION_RECEIVE_RESPONSE_TIMEOUT	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_HANDLE_TYPE	WINHTTP_OPTION_HANDLE_TYPE	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_READ_BUFFER_SIZE	WINHTTP_OPTION_READ_BUFFER_SIZE	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_WRITE_BUFFER_SIZE	WINHTTP_OPTION_WRITE_BUFFER_SIZE	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_PARENT_HANDLE	WINHTTP_OPTION_PARENT_HANDLE	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_EXTENDED_ERROR	WINHTTP_OPTION_EXTENDED_ERROR	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_SECURITY_FLAGS	WINHTTP_OPTION_SECURITY_FLAGS	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_SECURITY_CERTIFICATE_STRUCT	WINHTTP_OPTION_SECURITY_CERTIFICATE_STRUCT	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_URL	WINHTTP_OPTION_URL	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_SECURITY_KEY_BITNESS	WINHTTP_OPTION_SECURITY_KEY_BITNESS	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_PROXY	WINHTTP_OPTION_PROXY	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_PROXY_RESULT_ENTRY	WINHTTP_OPTION_PROXY_RESULT_ENTRY	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_USER_AGENT	WINHTTP_OPTION_USER_AGENT	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_CONTEXT_VALUE	WINHTTP_OPTION_CONTEXT_VALUE	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_CLIENT_CERT_CONTEXT	WINHTTP_OPTION_CLIENT_CERT_CONTEXT	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_REQUEST_PRIORITY	WINHTTP_OPTION_REQUEST_PRIORITY	constant	Networking.WinHttp	-	-
WINHTTP_OPTION_HTTP_VERSION	WINHTTP_OPTION_HTTP_VERSION	constant	Networking.WinHttp	-	-
